timestamp,source_ip,destination_ip,port,protocol,failed_attempts,bytes_sent,event_type,severity,protocol_encoded,event_encoded,severity_encoded,base_risk,failed_attempt_risk,port_risk,risk_score,risk_level,anomaly,ip_reputation,mitre_attack,country,device_type,username,hour_of_day,activity_count
2026-06-03 18:38:46.602511,192.168.13.24,10.0.168.14,8080,TCP,5,7585,Port Scan,High,0,3,1,80,10,10,100,High,1,Unknown,T1046 Network Service Discovery,China,Windows,john,18,1018
2026-06-03 18:39:46.602511,192.168.189.1,10.0.217.194,3389,TCP,3,7546,Failed Login,Medium,0,1,3,50,6,25,81,High,1,Unknown,T1110 Brute Force,Russia,Linux,admin,18,973
2026-06-03 18:40:46.602511,192.168.98.149,10.0.30.90,8080,UDP,2,4116,Brute Force Attempt,High,1,0,1,80,4,10,94,High,1,Unknown,T1110 Brute Force,USA,Windows,guest,18,1006
2026-06-03 18:41:46.602511,192.168.58.232,10.0.172.25,8080,TCP,0,4036,Brute Force Attempt,High,0,0,1,80,0,10,90,High,-1,Unknown,T1110 Brute Force,Germany,Windows,admin,18,973
2026-06-03 18:42:46.602511,192.168.226.209,10.0.180.186,22,UDP,3,5866,Failed Login,Medium,1,1,3,50,6,20,76,High,1,Unknown,T1110 Brute Force,India,Linux,admin,18,973
2026-06-03 18:43:46.602511,192.168.251.9,10.0.215.161,22,UDP,3,4004,Successful Login,Low,1,4,2,20,6,20,46,Medium,1,Unknown,Normal Activity,Russia,MacOS,alice,18,990
2026-06-03 18:44:46.602511,192.168.106.34,10.0.219.85,443,UDP,8,4980,Successful Login,Low,1,4,2,20,16,5,41,Medium,1,Unknown,Normal Activity,USA,Linux,john,18,1018
2026-06-03 18:45:46.602511,192.168.188.141,10.0.131.196,8080,TCP,6,7805,Brute Force Attempt,High,0,0,1,80,12,10,100,High,-1,Unknown,T1110 Brute Force,USA,Windows,admin,18,973
2026-06-03 18:46:46.602511,192.168.24.235,10.0.10.229,3389,TCP,11,1869,Malware Alert,Critical,0,2,0,95,22,25,100,High,1,Unknown,T1204 User Execution,Russia,Linux,john,18,1018
2026-06-03 18:47:46.602511,192.168.179.19,10.0.76.52,3389,UDP,13,6447,Malware Alert,Critical,1,2,0,95,26,25,100,High,1,Unknown,T1204 User Execution,Russia,Linux,service_account,18,1013
2026-06-03 18:48:46.602511,192.168.149.75,10.0.124.229,80,UDP,11,1310,Brute Force Attempt,High,1,0,1,80,22,5,100,High,1,Unknown,T1110 Brute Force,USA,Linux,john,18,1018
2026-06-03 18:49:46.602511,192.168.229.48,10.0.63.12,80,UDP,5,8225,Malware Alert,Critical,1,2,0,95,10,5,100,High,1,Unknown,T1204 User Execution,Germany,Windows,alice,18,990
2026-06-03 18:50:46.602511,192.168.222.222,10.0.141.170,22,UDP,14,6123,Unauthorized Access,Critical,1,5,0,95,28,20,100,High,1,Unknown,T1078 Valid Accounts,India,MacOS,alice,18,990
2026-06-03 18:51:46.602511,192.168.35.217,10.0.209.160,3389,UDP,15,5544,Port Scan,High,1,3,1,80,30,25,100,High,1,Unknown,T1046 Network Service Discovery,Germany,MacOS,service_account,18,1013
2026-06-03 18:52:46.602511,192.168.90.42,10.0.109.159,80,UDP,11,2435,Unauthorized Access,Critical,1,5,0,95,22,5,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Windows,alice,18,990
2026-06-03 18:53:46.602511,192.168.225.125,10.0.245.126,8080,UDP,6,5643,Malware Alert,Critical,1,2,0,95,12,10,100,High,1,Unknown,T1204 User Execution,China,MacOS,john,18,1018
2026-06-03 18:54:46.602511,192.168.205.14,10.0.172.104,3389,UDP,17,1427,Malware Alert,Critical,1,2,0,95,34,25,100,High,1,Unknown,T1204 User Execution,China,Linux,john,18,1018
2026-06-03 18:55:46.602511,192.168.171.144,10.0.110.163,3389,UDP,2,4263,Brute Force Attempt,High,1,0,1,80,4,25,100,High,1,Unknown,T1110 Brute Force,China,Linux,john,18,1018
2026-06-03 18:56:46.602511,192.168.133.138,10.0.52.157,80,UDP,4,4104,Successful Login,Low,1,4,2,20,8,5,33,Medium,1,Unknown,Normal Activity,USA,MacOS,alice,18,990
2026-06-03 18:57:46.602511,192.168.87.33,10.0.68.187,3389,UDP,11,1474,Malware Alert,Critical,1,2,0,95,22,25,100,High,1,Unknown,T1204 User Execution,India,MacOS,john,18,1018
2026-06-03 18:58:46.602511,192.168.240.216,10.0.177.53,80,TCP,16,8917,Unauthorized Access,Critical,0,5,0,95,32,5,100,High,1,Unknown,T1078 Valid Accounts,India,MacOS,guest,18,1006
2026-06-03 18:59:46.602511,192.168.95.191,10.0.25.132,443,TCP,16,5071,Port Scan,High,0,3,1,80,32,5,100,High,1,Unknown,T1046 Network Service Discovery,Brazil,Linux,service_account,18,1013
2026-06-03 19:00:46.602511,192.168.198.201,10.0.69.84,3389,TCP,8,7743,Port Scan,High,0,3,1,80,16,25,100,High,1,Unknown,T1046 Network Service Discovery,USA,Linux,guest,19,1006
2026-06-03 19:01:46.602511,192.168.119.72,10.0.223.20,443,UDP,5,3054,Brute Force Attempt,High,1,0,1,80,10,5,95,High,1,Unknown,T1110 Brute Force,USA,Windows,john,19,1018
2026-06-03 19:02:46.602511,192.168.15.192,10.0.226.13,80,UDP,19,1034,Brute Force Attempt,High,1,0,1,80,38,5,100,High,1,Unknown,T1110 Brute Force,USA,Windows,alice,19,990
2026-06-03 19:03:46.602511,192.168.133.193,10.0.143.90,443,UDP,8,1605,Malware Alert,Critical,1,2,0,95,16,5,100,High,1,Unknown,T1204 User Execution,India,Linux,service_account,19,1013
2026-06-03 19:04:46.602511,192.168.69.95,10.0.243.77,443,TCP,14,9469,Unauthorized Access,Critical,0,5,0,95,28,5,100,High,1,Unknown,T1078 Valid Accounts,USA,Linux,guest,19,1006
2026-06-03 19:05:46.602511,192.168.48.137,10.0.1.235,22,UDP,10,4368,Port Scan,High,1,3,1,80,20,20,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Windows,john,19,1018
2026-06-03 19:06:46.602511,192.168.130.142,10.0.38.40,80,UDP,11,5422,Port Scan,High,1,3,1,80,22,5,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Windows,alice,19,990
2026-06-03 19:07:46.602511,192.168.3.14,10.0.252.66,443,UDP,2,4821,Successful Login,Low,1,4,2,20,4,5,29,Low,1,Unknown,Normal Activity,Russia,Linux,john,19,1018
2026-06-03 19:08:46.602511,192.168.254.216,10.0.129.172,3389,TCP,5,5246,Failed Login,Medium,0,1,3,50,10,25,85,High,1,Unknown,T1110 Brute Force,USA,MacOS,guest,19,1006
2026-06-03 19:09:46.602511,192.168.12.67,10.0.30.96,80,TCP,1,7811,Unauthorized Access,Critical,0,5,0,95,2,5,100,High,1,Unknown,T1078 Valid Accounts,Russia,Linux,guest,19,1006
2026-06-03 19:10:46.602511,192.168.39.96,10.0.171.171,443,UDP,10,6727,Brute Force Attempt,High,1,0,1,80,20,5,100,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,service_account,19,1013
2026-06-03 19:11:46.602511,192.168.240.3,10.0.249.74,3389,TCP,14,8075,Failed Login,Medium,0,1,3,50,28,25,100,High,1,Unknown,T1110 Brute Force,USA,Linux,alice,19,990
2026-06-03 19:12:46.602511,192.168.67.103,10.0.190.138,8080,TCP,13,7066,Port Scan,High,0,3,1,80,26,10,100,High,1,Unknown,T1046 Network Service Discovery,Brazil,Windows,admin,19,973
2026-06-03 19:13:46.602511,192.168.75.188,10.0.97.228,80,TCP,5,6009,Successful Login,Low,0,4,2,20,10,5,35,Medium,1,Unknown,Normal Activity,Russia,Windows,john,19,1018
2026-06-03 19:14:46.602511,192.168.214.197,10.0.163.194,443,TCP,18,4246,Port Scan,High,0,3,1,80,36,5,100,High,1,Unknown,T1046 Network Service Discovery,USA,Windows,alice,19,990
2026-06-03 19:15:46.602511,192.168.146.171,10.0.12.3,80,UDP,5,5045,Failed Login,Medium,1,1,3,50,10,5,65,Medium,1,Unknown,T1110 Brute Force,Germany,Linux,admin,19,973
2026-06-03 19:16:46.602511,192.168.127.86,10.0.115.167,443,TCP,2,4858,Brute Force Attempt,High,0,0,1,80,4,5,89,High,1,Unknown,T1110 Brute Force,China,Linux,alice,19,990
2026-06-03 19:17:46.602511,192.168.116.88,10.0.62.242,22,TCP,7,281,Unauthorized Access,Critical,0,5,0,95,14,20,100,High,1,Unknown,T1078 Valid Accounts,Germany,Linux,john,19,1018
2026-06-03 19:18:46.602511,192.168.209.135,10.0.17.119,80,UDP,1,2656,Port Scan,High,1,3,1,80,2,5,87,High,1,Unknown,T1046 Network Service Discovery,China,MacOS,john,19,1018
2026-06-03 19:19:46.602511,192.168.211.161,10.0.149.117,80,TCP,13,2121,Unauthorized Access,Critical,0,5,0,95,26,5,100,High,1,Unknown,T1078 Valid Accounts,China,Linux,service_account,19,1013
2026-06-03 19:20:46.602511,192.168.51.245,10.0.234.119,443,UDP,18,6268,Successful Login,Low,1,4,2,20,36,5,61,Medium,1,Unknown,Normal Activity,Russia,MacOS,guest,19,1006
2026-06-03 19:21:46.602511,192.168.202.17,10.0.36.218,3389,UDP,17,2404,Malware Alert,Critical,1,2,0,95,34,25,100,High,1,Unknown,T1204 User Execution,China,MacOS,guest,19,1006
2026-06-03 19:22:46.602511,192.168.136.194,10.0.51.79,8080,UDP,3,4769,Successful Login,Low,1,4,2,20,6,10,36,Medium,1,Unknown,Normal Activity,China,MacOS,guest,19,1006
2026-06-03 19:23:46.602511,192.168.243.85,10.0.42.1,8080,UDP,14,8391,Failed Login,Medium,1,1,3,50,28,10,88,High,1,Unknown,T1110 Brute Force,Germany,Windows,service_account,19,1013
2026-06-03 19:24:46.602511,192.168.7.150,10.0.121.178,3389,UDP,7,3053,Successful Login,Low,1,4,2,20,14,25,59,Medium,1,Unknown,Normal Activity,China,MacOS,guest,19,1006
2026-06-03 19:25:46.602511,192.168.46.123,10.0.244.118,443,UDP,0,9147,Successful Login,Low,1,4,2,20,0,5,25,Low,1,Unknown,Normal Activity,USA,MacOS,alice,19,990
2026-06-03 19:26:46.602511,192.168.99.244,10.0.62.107,3389,TCP,1,6823,Port Scan,High,0,3,1,80,2,25,100,High,1,Unknown,T1046 Network Service Discovery,Brazil,Windows,guest,19,1006
2026-06-03 19:27:46.602511,192.168.10.66,10.0.8.225,443,UDP,10,6366,Failed Login,Medium,1,1,3,50,20,5,75,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,guest,19,1006
2026-06-03 19:28:46.602511,192.168.156.138,10.0.45.65,80,TCP,8,7117,Successful Login,Low,0,4,2,20,16,5,41,Medium,1,Unknown,Normal Activity,USA,Linux,john,19,1018
2026-06-03 19:29:46.602511,192.168.140.82,10.0.58.149,3389,TCP,2,7612,Port Scan,High,0,3,1,80,4,25,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Linux,service_account,19,1013
2026-06-03 19:30:46.602511,192.168.64.177,10.0.72.17,22,UDP,5,1867,Port Scan,High,1,3,1,80,10,20,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Windows,service_account,19,1013
2026-06-03 19:31:46.602511,192.168.135.7,10.0.111.231,443,UDP,8,6437,Brute Force Attempt,High,1,0,1,80,16,5,100,High,1,Unknown,T1110 Brute Force,India,Windows,guest,19,1006
2026-06-03 19:32:46.602511,192.168.86.242,10.0.10.246,80,TCP,6,230,Port Scan,High,0,3,1,80,12,5,97,High,1,Unknown,T1046 Network Service Discovery,Brazil,MacOS,admin,19,973
2026-06-03 19:33:46.602511,192.168.172.46,10.0.61.164,3389,UDP,15,6376,Successful Login,Low,1,4,2,20,30,25,75,High,1,Unknown,Normal Activity,Germany,MacOS,john,19,1018
2026-06-03 19:34:46.602511,192.168.217.38,10.0.230.178,22,UDP,12,2714,Unauthorized Access,Critical,1,5,0,95,24,20,100,High,1,Unknown,T1078 Valid Accounts,Brazil,MacOS,guest,19,1006
2026-06-03 19:35:46.602511,192.168.136.127,10.0.132.85,443,TCP,4,3220,Failed Login,Medium,0,1,3,50,8,5,63,Medium,1,Unknown,T1110 Brute Force,India,Windows,admin,19,973
2026-06-03 19:36:46.602511,192.168.19.129,10.0.29.87,22,TCP,19,6156,Malware Alert,Critical,0,2,0,95,38,20,100,High,1,Unknown,T1204 User Execution,China,MacOS,alice,19,990
2026-06-03 19:37:46.602511,192.168.71.185,10.0.250.134,22,UDP,16,3887,Brute Force Attempt,High,1,0,1,80,32,20,100,High,1,Unknown,T1110 Brute Force,India,Linux,john,19,1018
2026-06-03 19:38:46.602511,192.168.254.72,10.0.192.165,3389,UDP,12,8014,Unauthorized Access,Critical,1,5,0,95,24,25,100,High,1,Unknown,T1078 Valid Accounts,China,Linux,service_account,19,1013
2026-06-03 19:39:46.602511,192.168.237.93,10.0.5.156,3389,UDP,16,1370,Failed Login,Medium,1,1,3,50,32,25,100,High,1,Unknown,T1110 Brute Force,Brazil,MacOS,admin,19,973
2026-06-03 19:40:46.602511,192.168.137.130,10.0.63.224,443,UDP,16,2154,Brute Force Attempt,High,1,0,1,80,32,5,100,High,1,Unknown,T1110 Brute Force,Germany,Windows,guest,19,1006
2026-06-03 19:41:46.602511,192.168.186.3,10.0.51.243,22,UDP,13,8413,Successful Login,Low,1,4,2,20,26,20,66,Medium,1,Unknown,Normal Activity,Germany,Linux,admin,19,973
2026-06-03 19:42:46.602511,192.168.1.222,10.0.185.38,22,UDP,17,8228,Port Scan,High,1,3,1,80,34,20,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Windows,service_account,19,1013
2026-06-03 19:43:46.602511,192.168.184.67,10.0.17.127,8080,TCP,7,7201,Successful Login,Low,0,4,2,20,14,10,44,Medium,1,Unknown,Normal Activity,Brazil,Linux,alice,19,990
2026-06-03 19:44:46.602511,192.168.140.221,10.0.217.115,8080,TCP,10,5023,Failed Login,Medium,0,1,3,50,20,10,80,High,1,Unknown,T1110 Brute Force,Russia,MacOS,admin,19,973
2026-06-03 19:45:46.602511,192.168.78.46,10.0.38.189,22,UDP,7,1415,Unauthorized Access,Critical,1,5,0,95,14,20,100,High,1,Unknown,T1078 Valid Accounts,Brazil,MacOS,guest,19,1006
2026-06-03 19:46:46.602511,192.168.7.228,10.0.16.14,22,TCP,3,5346,Port Scan,High,0,3,1,80,6,20,100,High,1,Unknown,T1046 Network Service Discovery,China,Windows,admin,19,973
2026-06-03 19:47:46.602511,192.168.129.167,10.0.129.115,22,TCP,0,5028,Successful Login,Low,0,4,2,20,0,20,40,Medium,1,Unknown,Normal Activity,Brazil,MacOS,alice,19,990
2026-06-03 19:48:46.602511,192.168.237.158,10.0.224.33,8080,TCP,11,5720,Brute Force Attempt,High,0,0,1,80,22,10,100,High,1,Unknown,T1110 Brute Force,Brazil,Windows,admin,19,973
2026-06-03 19:49:46.602511,192.168.227.119,10.0.244.180,3389,UDP,0,7277,Port Scan,High,1,3,1,80,0,25,100,High,1,Unknown,T1046 Network Service Discovery,China,Windows,alice,19,990
2026-06-03 19:50:46.602511,192.168.47.66,10.0.49.200,80,UDP,8,4290,Port Scan,High,1,3,1,80,16,5,100,High,1,Unknown,T1046 Network Service Discovery,USA,Linux,alice,19,990
2026-06-03 19:51:46.602511,192.168.191.107,10.0.134.248,22,TCP,8,2734,Unauthorized Access,Critical,0,5,0,95,16,20,100,High,1,Unknown,T1078 Valid Accounts,USA,Linux,john,19,1018
2026-06-03 19:52:46.602511,192.168.130.143,10.0.163.36,8080,UDP,6,8015,Malware Alert,Critical,1,2,0,95,12,10,100,High,1,Unknown,T1204 User Execution,Brazil,MacOS,john,19,1018
2026-06-03 19:53:46.602511,192.168.192.202,10.0.6.185,443,TCP,10,4397,Unauthorized Access,Critical,0,5,0,95,20,5,100,High,1,Unknown,T1078 Valid Accounts,USA,Windows,guest,19,1006
2026-06-03 19:54:46.602511,192.168.253.117,10.0.96.234,80,TCP,14,8564,Port Scan,High,0,3,1,80,28,5,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Linux,guest,19,1006
2026-06-03 19:55:46.602511,192.168.18.115,10.0.147.76,3389,UDP,15,513,Malware Alert,Critical,1,2,0,95,30,25,100,High,1,Unknown,T1204 User Execution,Brazil,MacOS,guest,19,1006
2026-06-03 19:56:46.602511,192.168.230.127,10.0.172.98,443,UDP,8,5992,Malware Alert,Critical,1,2,0,95,16,5,100,High,1,Unknown,T1204 User Execution,India,MacOS,alice,19,990
2026-06-03 19:57:46.602511,192.168.122.136,10.0.22.106,3389,UDP,14,8680,Brute Force Attempt,High,1,0,1,80,28,25,100,High,1,Unknown,T1110 Brute Force,China,Linux,alice,19,990
2026-06-03 19:58:46.602511,192.168.23.189,10.0.74.5,80,TCP,7,3138,Malware Alert,Critical,0,2,0,95,14,5,100,High,1,Unknown,T1204 User Execution,Russia,MacOS,john,19,1018
2026-06-03 19:59:46.602511,192.168.2.22,10.0.72.87,8080,UDP,18,4835,Brute Force Attempt,High,1,0,1,80,36,10,100,High,-1,Unknown,T1110 Brute Force,China,Linux,alice,19,990
2026-06-03 20:00:46.602511,192.168.254.181,10.0.221.87,22,UDP,14,8207,Port Scan,High,1,3,1,80,28,20,100,High,1,Unknown,T1046 Network Service Discovery,Brazil,Windows,john,20,1018
2026-06-03 20:01:46.602511,192.168.135.115,10.0.92.1,80,TCP,18,9136,Failed Login,Medium,0,1,3,50,36,5,91,High,1,Unknown,T1110 Brute Force,India,MacOS,admin,20,973
2026-06-03 20:02:46.602511,192.168.24.69,10.0.215.211,22,TCP,17,2052,Failed Login,Medium,0,1,3,50,34,20,100,High,1,Unknown,T1110 Brute Force,China,Windows,guest,20,1006
2026-06-03 20:03:46.602511,192.168.220.101,10.0.169.12,22,UDP,10,8438,Malware Alert,Critical,1,2,0,95,20,20,100,High,1,Unknown,T1204 User Execution,Russia,Linux,guest,20,1006
2026-06-03 20:04:46.602511,192.168.57.42,10.0.98.199,8080,UDP,18,3459,Successful Login,Low,1,4,2,20,36,10,66,Medium,1,Unknown,Normal Activity,Russia,Windows,service_account,20,1013
2026-06-03 20:05:46.602511,192.168.105.136,10.0.218.222,443,TCP,19,2655,Port Scan,High,0,3,1,80,38,5,100,High,1,Unknown,T1046 Network Service Discovery,India,Linux,john,20,1018
2026-06-03 20:06:46.602511,192.168.127.9,10.0.200.252,80,UDP,0,4940,Unauthorized Access,Critical,1,5,0,95,0,5,100,High,1,Unknown,T1078 Valid Accounts,Russia,MacOS,service_account,20,1013
2026-06-03 20:07:46.602511,192.168.63.232,10.0.219.21,3389,TCP,2,3512,Brute Force Attempt,High,0,0,1,80,4,25,100,High,1,Unknown,T1110 Brute Force,Germany,MacOS,guest,20,1006
2026-06-03 20:08:46.602511,192.168.113.176,10.0.80.249,80,UDP,19,518,Unauthorized Access,Critical,1,5,0,95,38,5,100,High,1,Unknown,T1078 Valid Accounts,Russia,MacOS,service_account,20,1013
2026-06-03 20:09:46.602511,192.168.97.21,10.0.80.239,80,UDP,14,7529,Successful Login,Low,1,4,2,20,28,5,53,Medium,1,Unknown,Normal Activity,India,Windows,admin,20,973
2026-06-03 20:10:46.602511,192.168.216.56,10.0.49.92,22,TCP,3,4855,Port Scan,High,0,3,1,80,6,20,100,High,1,Unknown,T1046 Network Service Discovery,India,Windows,service_account,20,1013
2026-06-03 20:11:46.602511,192.168.218.51,10.0.171.49,22,UDP,11,2858,Failed Login,Medium,1,1,3,50,22,20,92,High,1,Unknown,T1110 Brute Force,China,Windows,admin,20,973
2026-06-03 20:12:46.602511,192.168.12.239,10.0.104.81,3389,TCP,13,147,Brute Force Attempt,High,0,0,1,80,26,25,100,High,1,Unknown,T1110 Brute Force,Russia,Linux,guest,20,1006
2026-06-03 20:13:46.602511,192.168.209.35,10.0.119.65,443,UDP,17,7730,Brute Force Attempt,High,1,0,1,80,34,5,100,High,1,Unknown,T1110 Brute Force,Russia,MacOS,alice,20,990
2026-06-03 20:14:46.602511,192.168.147.243,10.0.42.69,443,TCP,6,6824,Unauthorized Access,Critical,0,5,0,95,12,5,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Windows,john,20,1018
2026-06-03 20:15:46.602511,192.168.12.83,10.0.175.204,8080,UDP,11,3253,Unauthorized Access,Critical,1,5,0,95,22,10,100,High,1,Unknown,T1078 Valid Accounts,Brazil,Linux,service_account,20,1013
2026-06-03 20:16:46.602511,192.168.51.240,10.0.43.34,22,TCP,17,9952,Failed Login,Medium,0,1,3,50,34,20,100,High,1,Unknown,T1110 Brute Force,India,Windows,admin,20,973
2026-06-03 20:17:46.602511,192.168.57.93,10.0.109.5,22,UDP,5,5896,Brute Force Attempt,High,1,0,1,80,10,20,100,High,1,Unknown,T1110 Brute Force,Brazil,Linux,guest,20,1006
2026-06-03 20:18:46.602511,192.168.225.215,10.0.250.126,443,UDP,6,1749,Unauthorized Access,Critical,1,5,0,95,12,5,100,High,1,Unknown,T1078 Valid Accounts,China,MacOS,guest,20,1006
2026-06-03 20:19:46.602511,192.168.148.245,10.0.10.217,8080,UDP,14,7154,Brute Force Attempt,High,1,0,1,80,28,10,100,High,1,Unknown,T1110 Brute Force,China,Windows,alice,20,990
2026-06-03 20:20:46.602511,192.168.232.232,10.0.242.190,3389,UDP,11,2356,Unauthorized Access,Critical,1,5,0,95,22,25,100,High,1,Unknown,T1078 Valid Accounts,Germany,MacOS,guest,20,1006
2026-06-03 20:21:46.602511,192.168.218.220,10.0.1.111,8080,TCP,17,3703,Failed Login,Medium,0,1,3,50,34,10,94,High,1,Unknown,T1110 Brute Force,Germany,Windows,guest,20,1006
2026-06-03 20:22:46.602511,192.168.36.79,10.0.166.150,8080,TCP,17,4803,Port Scan,High,0,3,1,80,34,10,100,High,1,Unknown,T1046 Network Service Discovery,India,Linux,alice,20,990
2026-06-03 20:23:46.602511,192.168.20.164,10.0.126.97,80,UDP,2,9920,Malware Alert,Critical,1,2,0,95,4,5,100,High,1,Unknown,T1204 User Execution,China,MacOS,guest,20,1006
2026-06-03 20:24:46.602511,192.168.133.123,10.0.184.159,443,UDP,6,3369,Malware Alert,Critical,1,2,0,95,12,5,100,High,1,Unknown,T1204 User Execution,China,Windows,admin,20,973
2026-06-03 20:25:46.602511,192.168.118.1,10.0.211.7,8080,UDP,19,4860,Port Scan,High,1,3,1,80,38,10,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Windows,service_account,20,1013
2026-06-03 20:26:46.602511,192.168.187.61,10.0.29.95,80,TCP,18,9959,Successful Login,Low,0,4,2,20,36,5,61,Medium,1,Unknown,Normal Activity,Brazil,MacOS,service_account,20,1013
2026-06-03 20:27:46.602511,192.168.41.123,10.0.143.182,80,TCP,17,3763,Failed Login,Medium,0,1,3,50,34,5,89,High,1,Unknown,T1110 Brute Force,Germany,Linux,admin,20,973
2026-06-03 20:28:46.602511,192.168.36.20,10.0.144.67,80,TCP,4,8933,Port Scan,High,0,3,1,80,8,5,93,High,1,Unknown,T1046 Network Service Discovery,India,MacOS,service_account,20,1013
2026-06-03 20:29:46.602511,192.168.56.212,10.0.190.34,80,UDP,19,3580,Malware Alert,Critical,1,2,0,95,38,5,100,High,1,Unknown,T1204 User Execution,China,Windows,guest,20,1006
2026-06-03 20:30:46.602511,192.168.153.53,10.0.142.188,8080,TCP,10,8225,Unauthorized Access,Critical,0,5,0,95,20,10,100,High,1,Unknown,T1078 Valid Accounts,India,MacOS,service_account,20,1013
2026-06-03 20:31:46.602511,192.168.112.69,10.0.191.2,443,TCP,5,2582,Unauthorized Access,Critical,0,5,0,95,10,5,100,High,1,Unknown,T1078 Valid Accounts,Germany,MacOS,service_account,20,1013
2026-06-03 20:32:46.602511,192.168.24.115,10.0.158.165,22,TCP,6,7128,Port Scan,High,0,3,1,80,12,20,100,High,1,Unknown,T1046 Network Service Discovery,Russia,Linux,guest,20,1006
2026-06-03 20:33:46.602511,192.168.85.183,10.0.183.4,22,UDP,14,6070,Port Scan,High,1,3,1,80,28,20,100,High,1,Unknown,T1046 Network Service Discovery,Germany,Linux,service_account,20,1013
2026-06-03 20:34:46.602511,192.168.133.100,10.0.223.237,80,UDP,14,4737,Malware Alert,Critical,1,2,0,95,28,5,100,High,1,Unknown,T1204 User Execution,China,MacOS,guest,20,1006
2026-06-03 20:35:46.602511,192.168.196.197,10.0.41.173,80,TCP,15,1793,Failed Login,Medium,0,1,3,50,30,5,85,High,1,Unknown,T1110 Brute Force,India,Linux,alice,20,990
2026-06-03 20:36:46.602511,192.168.228.85,10.0.173.245,3389,TCP,19,4791,Brute Force Attempt,High,0,0,1,80,38,25,100,High,1,Unknown,T1110 Brute Force,Brazil,Linux,alice,20,990
2026-06-03 20:37:46.602511,192.168.183.187,10.0.133.246,8080,UDP,5,4545,Brute Force Attempt,High,1,0,1,80,10,10,100,High,1,Unknown,T1110 Brute Force,Brazil,Windows,service_account,20,1013
2026-06-03 20:38:46.602511,192.168.37.13,10.0.93.197,22,TCP,19,2079,Port Scan,High,0,3,1,80,38,20,100,High,1,Unknown,T1046 Network Service Discovery,China,Linux,alice,20,990
2026-06-03 20:39:46.602511,192.168.149.115,10.0.127.189,8080,TCP,9,494,Failed Login,Medium,0,1,3,50,18,10,78,High,1,Unknown,T1110 Brute Force,Germany,MacOS,service_account,20,1013
2026-06-03 20:40:46.602511,192.168.233.125,10.0.11.27,443,UDP,5,1568,Brute Force Attempt,High,1,0,1,80,10,5,95,High,1,Unknown,T1110 Brute Force,Germany,MacOS,alice,20,990
2026-06-03 20:41:46.602511,192.168.65.131,10.0.195.156,8080,UDP,4,4564,Brute Force Attempt,High,1,0,1,80,8,10,98,High,1,Unknown,T1110 Brute Force,USA,Windows,service_account,20,1013
2026-06-03 20:42:46.602511,192.168.206.142,10.0.185.187,22,UDP,7,9206,Successful Login,Low,1,4,2,20,14,20,54,Medium,1,Unknown,Normal Activity,Germany,Windows,john,20,1018
2026-06-03 20:43:46.602511,192.168.41.75,10.0.45.13,443,UDP,18,9880,Brute Force Attempt,High,1,0,1,80,36,5,100,High,-1,Unknown,T1110 Brute Force,China,Windows,admin,20,973
2026-06-03 20:44:46.602511,192.168.165.240,10.0.137.220,8080,UDP,2,6486,Malware Alert,Critical,1,2,0,95,4,10,100,High,1,Unknown,T1204 User Execution,India,MacOS,alice,20,990
2026-06-03 20:45:46.602511,192.168.136.14,10.0.120.131,3389,TCP,7,4886,Brute Force Attempt,High,0,0,1,80,14,25,100,High,1,Unknown,T1110 Brute Force,India,MacOS,guest,20,1006
2026-06-03 20:46:46.602511,192.168.159.253,10.0.191.154,80,UDP,17,5276,Port Scan,High,1,3,1,80,34,5,100,High,1,Unknown,T1046 Network Service Discovery,USA,Linux,admin,20,973
2026-06-03 20:47:46.602511,192.168.48.80,10.0.119.120,8080,TCP,18,6115,Successful Login,Low,0,4,2,20,36,10,66,Medium,1,Unknown,Normal Activity,Brazil,Windows,service_account,20,1013
2026-06-03 20:48:46.602511,192.168.230.4,10.0.100.4,80,TCP,7,9110,Malware Alert,Critical,0,2,0,95,14,5,100,High,1,Unknown,T1204 User Execution,China,Linux,admin,20,973
2026-06-03 20:49:46.602511,192.168.145.97,10.0.20.142,8080,TCP,10,7483,Failed Login,Medium,0,1,3,50,20,10,80,High,1,Unknown,T1110 Brute Force,Germany,Linux,guest,20,1006
2026-06-03 20:50:46.602511,192.168.8.86,10.0.89.252,80,TCP,7,3417,Successful Login,Low,0,4,2,20,14,5,39,Medium,1,Unknown,Normal Activity,Russia,MacOS,guest,20,1006
2026-06-03 20:51:46.602511,192.168.244.21,10.0.231.152,22,UDP,11,3161,Failed Login,Medium,1,1,3,50,22,20,92,High,1,Unknown,T1110 Brute Force,India,Linux,service_account,20,1013
2026-06-03 20:52:46.602511,192.168.9.148,10.0.184.227,8080,UDP,3,3417,Port Scan,High,1,3,1,80,6,10,96,High,1,Unknown,T1046 Network Service Discovery,China,Windows,alice,20,990
